15736977, 1044831
10756204, 103277
1886431, 1036484
11917028, 101847
4914688, 1034041
11929612, 102759
15566609, 1065076
11914157, 101382
10871346, 102634
11950394, 107746
11861910, 101234
10871411, 102702
8558994, 1037031
10592271, 102493
15642157, 1064094
10606660, 102509
11917010, 101824
15642146, 1064881
11809894, 100306
15743512, 1064123
15566588, 1065052
None, 1064871
11884628, 101351
11884629, 101349
4904729, 1034013
10710422, 102781
12408093, 1044562
11861909, 101236
15800206, 1072806
10885125, 1044220
15693961, 1065100
10908345, 102671
10648777, 102580
10592222, 102468
10606648, 102505
11842111, 100341
8246644, 1036776
10666475, 102625
10606674, 102538
10773083, 105383
11861915, 101242
11861921, 101229
4904725, 1034021
15743476, 1065322
2214948, 1036141
10829425, 1044253
10908330, 102642
4944611, 1034203
10885144, 1044180
4914684, 1034035
10871414, 102717
9536617, 1043938
12754763, 1044596
10592172, 102400
9536616, 1043937
15800205, 1072805
11809885, 100307
12905916, 1044630
15760844, 1064142
10871351, 102637
11914133, 101404
10637324, 102559
10871407, 102712
15767276, 1065252
16562303, 1036671
10710440, 102806
15817565, 1074746
10756196, 103304
10871371, 102733
11917019, 101828
10773085, 105372
10666442, 102618
16562321, 1044321
11914156, 101375
11235050, 1044696
10505397, 1044071
1518342, 1036589
11861902, 101250
15799711, 1073695
10606646, 102519
8483338, 1036711
11809880, 100301
10756185, 103302
10592216, 102428
4893629, 1033957
10637336, 102545
4294599, 1033732
10666472, 102606
15767273, 1065263
15469571, 1065011
15743489, 1065331
11914138, 100784
8007750, 1036841
7643671, 1037001
15693960, 1065094
11861907, 101243
4890045, 1033924
11861914, 101235
6913863, 1058471
10773090, 105366
10606670, 102534
11914160, 102323
15566589, 1065066
None, 1065083
8824675, 1037057
10773088, 105378
11877984, 1044459
10954970, 1044289
6272195, 1058472
10606667, 102521
10908368, 102694
14619636, 1044665
10756207, 103313
10908342, 102660
10710425, 102791
15755748, 1062875
15642131, 1064889
12194423, 1044526
10592198, 102470
15769183, 1065267
15783262, 1069669
11917030, 101827
10734187, 102827
15813981, 1074346
11914148, 100783
10666474, 102624
4595520, 1034978
11917034, 101852
10871353, 102639
11914152, 101374
2668664, 1035871
10592210, 102413
15912190, 1074510
4863670, 1033747
15469573, 1065018
15781496, 1069007
9060204, 1043870
15813991, 1074352
9624806, 1044006
10648798, 102581
15778432, 1067522
11884638, 101347
15783260, 1069667
15642142, 1064879
11914141, 101372
2187128, 1036069
4560450, 1034933
10885148, 1044184
10908356, 102674
11945181, 102762
10606664, 102498
1435020, 1036632
10908324, 102662
10773075, 105375
8757716, 1037127
15566598, 1065077
15743467, 1065312
10734188, 102823
10606656, 102515
11842115, 100336
1542232, 1036519
8757715, 1037126
10954967, 1044286
5331693, 1033640
8421389, 1036666
10908355, 102675
15566595, 1065074
15743495, 1065342
10908365, 102691
10592203, 102396
4921982, 1034062
15767284, 1065259
15813985, 1074349
11985781, 107839
11917033, 101836
5341040, 1033672
12024809, 1044496
11943067, 101377
11914136, 101381
15535860, 1064092
15755749, 1062877
15817564, 1074749
11842097, 100330
15642138, 1064893
4944610, 1034202
11809882, 100285
8952291, 1037167
11482284, 1044386
4899819, 1033984
10637339, 102564
10648789, 102569
11861912, 101246
15642180, 1064117
11809893, 100284
15780005, 1069646
15566584, 1065058
10871383, 102745
11155721, 1044325
4565930, 1035010
12408092, 1044561
15469586, 1065022
2668663, 1035870
10908318, 102670
10606655, 102501
10734197, 102817
11688254, 1044423
10606643, 102508
11884645, 101370
15642182, 1064119
4932883, 1034140
11917039, 101857
11914134, 102763
15535830, 1064864
10710442, 102808
11926968, 102767
10734185, 102830
15767274, 1065264
10637322, 102548
10871347, 102628
15469604, 1065029
15642173, 1064101
10773077, 105370
14619634, 1044663
15800211, 1072800
7877405, 1036938
12024807, 1044494
11917006, 101826
10637335, 102547
9060202, 1043868
4915795, 1034036
10637321, 102551
15813986, 1074342
10871396, 102698
10871352, 102638
15737020, 1054879
16562297, 1036006
10666458, 102601
11917013, 101846
10871341, 102626
2266769, 1036208
15736978, 1044832
8145607, 1036809
15743485, 1065330
12617024, 1044768
11861906, 101238
15743480, 1065327
5341033, 1033664
4934512, 1034179
15693976, 1065093
5666532, 1033803
15800208, 1072808
10871375, 102737
4595524, 1034982
15535848, 1064078
10592266, 102390
10666467, 102605
11917029, 101835
15809228, 1074397
10648791, 102570
5342756, 1033698
11884639, 101341
15788746, 1069513
10710420, 102796
12408095, 1044564
10666452, 102598
10908353, 102677
10592186, 102447
15642168, 1064097
4928497, 1034111
15693971, 1065110
11842110, 100348
11955289, 103661
10734198, 102829
15809227, 1074398
4944603, 1034194
11842108, 100333
9327630, 1044800
15799695, 1073691
5342751, 1033692
11861916, 101251
10871348, 102633
10592226, 102392
10871409, 102707
10908359, 102687
4875196, 1033802
10666461, 102621
4230364, 1033772
4921977, 1034057
10871408, 102699
10637326, 102552
15566602, 1065081
10592238, 102433
10606654, 102522
11936956, 102760
10734210, 102837
15736976, 1044830
15642166, 1064093
16562324, 1044500
10637316, 102541
10773079, 105379
10592195, 102449
4867645, 1033769
10592260, 102427
10734186, 102825
10592230, 102442
5331697, 1033646
10592279, 102435
15813995, 1074357
2187125, 1036066
15788748, 1069518
8952288, 1037164
9536619, 1043940
10592224, 102406
2266770, 1036209
16562314, 1044115
11950393, 107838
11884248, 100326
11945178, 101405
4875198, 1033805
10592167, 102497
11884643, 101368
11917035, 101853
15737062, 1054880
5920367, 1033642
4558184, 1034966
11809875, 100300
6272197, 1058474
2668668, 1035875
11917036, 101854
15642137, 1064897
15693965, 1065109
5325871, 1033584
10756193, 103285
4595522, 1034980
11373858, 1044352
11917020, 101839
10666443, 102603
10734193, 102815
8757718, 1037129
10756205, 103311
15535832, 1064861
10592280, 102401
4893626, 1033954
11373862, 1044356
16562308, 1036849
10756188, 103307
5341038, 1033670
10592232, 102408
10592228, 102457
8145609, 1036811
10885136, 1044113
10773089, 105367
15809225, 1074399
11842119, 100339
7934318, 1036880
11917023, 101834
15743484, 1065336
8007753, 1036844
4890049, 1033928
11940253, 107837
10756183, 103310
10606637, 102531
15841282, 1062148
10666470, 102593
10908361, 102679
15813988, 1074354
10592221, 102483
4867650, 1033774
11884640, 101352
10710437, 102803
11809874, 100299
10908335, 102644
10734201, 102821
15814816, 1074724
10606647, 102504
10871385, 102747
10606663, 102512
2051847, 1036334
10734190, 102819
11688251, 1044420
10666456, 102610
10648775, 102584
4904735, 1034019
4921978, 1034058
10871377, 102725
4934506, 1034173
15755747, 1062874
4891828, 1033890
10592175, 102395
5325874, 1033587
8757720, 1037131
11917024, 101843
10606661, 102499
15642133, 1064891
10756199, 103305
11809889, 100296
15743473, 1065325
1542235, 1036522
11985780, 103671
5325873, 1033586
10648796, 102585
2668666, 1035873
10908326, 102666
15824060, 1075922
4558441, 1034932
15817563, 1074748
11914163, 102335
4928499, 1034116
4929621, 1034113
10871397, 102700
10734214, 102841
10648779, 102578
10606672, 102536
10606639, 102520
15642143, 1064887
15743506, 1064139
5500191, 1034085
10773081, 105363
11884637, 101357
15783258, 1069665
11917025, 101849
15784610, 1069132
11809900, 100311
10773074, 105365
8007749, 1036840
10637337, 102557
11482288, 1044390
11809881, 100302
15693972, 1065115
1886428, 1036481
10710435, 102801
15642163, 1064108
4899817, 1033982
15841281, 1062163
15535834, 1064866
15755746, 1062873
11934352, 107840
10908323, 102651
5793948, 1033960
11809886, 100297
10734208, 102835
10592234, 102444
10648778, 102586
10606675, 102539
16562268, 1033745
11688256, 1044425
12194425, 1044528
4581971, 1035003
11842102, 100349
11809896, 100293
10871402, 102696
8377545, 1036748
11914128, 101410
10592270, 102477
15743471, 1065317
15693973, 1065120
12022922, 102758
10773093, 105384
5500193, 1034087
15814813, 1074722
10592259, 102445
1435022, 1036634
15642159, 1064111
8757717, 1037128
4934510, 1034177
4890038, 1033892
10592281, 102410
4875197, 1033804
10885124, 1044219
11926967, 103669
15817568, 1074745
4932882, 1034139
4595527, 1034985
10592241, 102474
4890048, 1033927
10908325, 102663
5342758, 1033700
15566607, 1065054
10954969, 1044288
10954971, 1044290
10871374, 102734
15535829, 1064865
2214947, 1036140
10710432, 102787
11914130, 102333
5342754, 1033695
15642135, 1064892
4934509, 1034176
10908360, 102673
11884635, 101359
16562316, 1044738
10637334, 102560
8483340, 1036713
4899816, 1033981
4884223, 1033865
15535853, 1064085
10666449, 102597
1542233, 1036520
7643674, 1037004
16562267, 1033696
10648800, 102591
12754762, 1044595
12408097, 1044568
10710441, 102807
10606662, 102524
4921980, 1034060
10908354, 102685
9060206, 1043872
10885133, 1044110
5324026, 1033556
10592247, 102403
11688252, 1044421
15642139, 1064884
10505399, 1044073
11884626, 101343
10606673, 102537
15912197, 1074713
10666460, 102619
7877403, 1036936
7643670, 1037000
10592237, 102466
8421391, 1036668
15566583, 1065056
11842107, 100340
12754765, 1044598
10885143, 1044179
15566605, 1065060
4932884, 1034141
15642154, 1064902
5500188, 1034081
15736981, 1044835
11373861, 1044355
7739298, 1036975
10871365, 102735
10871398, 102715
4926485, 1034083
12024810, 1044497
10871384, 102746
6272198, 1058475
15743465, 1065314
10592276, 102425
15642162, 1064105
10871373, 102739
10710443, 102809
10885146, 1044182
15566586, 1065064
15642141, 1064890
1886430, 1036483
15912199, 1074715
10592220, 102469
8246648, 1036780
14619638, 1044668
15799710, 1073694
2405222, 1036003
11914127, 102321
15912201, 1074717
15743508, 1064136
10710415, 102793
4904726, 1034011
8377546, 1036749
4875199, 1033806
10648781, 102582
15784611, 1069129
11917007, 101825
2266768, 1036207
9536623, 1043968
10648794, 102588
2646496, 1035765
8007751, 1036842
4914686, 1034038
10710444, 102810
7690871, 1036747
11914153, 101389
11482286, 1044388
10592171, 102461
2051851, 1036338
10871357, 102727
10648793, 102574
15642164, 1064115
5325877, 1033590
10756184, 103297
8558992, 1037029
10871344, 102629
10666473, 102600
9536622, 1043967
11914154, 101386
11914164, 101393
10871413, 102705
15693966, 1065112
2008124, 1036271
4944606, 1034198
4904731, 1034015
5330005, 1033601
4934507, 1034174
16562305, 1036753
4928498, 1034114
15813992, 1074355
10592278, 102411
4914685, 1034037
10908317, 102667
15743479, 1065329
1542234, 1036521
7808103, 1036916
11482287, 1044389
4944607, 1034199
10592192, 102484
8936060, 1037094
4875611, 1033826
11155719, 1044323
2405220, 1036001
1583974, 1036560
4864419, 1033727
10710431, 102799
10666466, 102599
12905920, 1044634
8952290, 1037166
9156464, 1043905
10871390, 102752
10592225, 102383
5330010, 1033607
15535846, 1064082
15535827, 1064862
10592206, 102439
16562306, 1036782
11917022, 101845
1753842, 1036420
7643672, 1037002
5341037, 1033669
10734196, 102814
10710429, 102795
10710436, 102802
10592263, 102490
10871370, 102719
10908336, 102654
1583975, 1036561
10871349, 102635
10592183, 102414
10592184, 102459
4864422, 1033730
15743472, 1065323
10592204, 102398
15767281, 1065258
15469592, 1065033
15805123, 1074309
10885121, 1044216
15609426, 1065078
9796579, 1044040
16562301, 1036526
10666468, 102604
8421392, 1036669
15535828, 1064863
15767279, 1065256
11922867, 100323
4558440, 1034931
4565928, 1035007
4558181, 1034958
10666459, 102595
10592211, 102385
4893625, 1033953
15769185, 1065266
10606640, 102517
10885131, 1044108
7808102, 1036915
10592277, 102452
11917037, 101855
5325872, 1033585
10773076, 105376
15566606, 1065061
15469589, 1065032
11809897, 100287
11842106, 100347
5342757, 1033699
10666471, 102594
10871399, 102703
16562311, 1043867
4934508, 1034175
10871343, 102627
10637333, 102546
10756203, 103280
11842098, 100338
15743486, 1065334
2187130, 1036071
10773069, 105373
4559951, 1034961
10592274, 102486
15743515, 1064125
10871382, 102744
9156463, 1043904
10592265, 102432
15642165, 1064114
10666444, 102620
4890037, 1033891
11914162, 102756
15809226, 1074395
8377547, 1036750
10734192, 102831
4558443, 1034935
10648782, 102568
10829422, 1044250
8936061, 1037095
10592255, 102465
10666451, 102608
5330006, 1033603
10871386, 102748
5324024, 1033554
4595519, 1034977
10908337, 102656
11914137, 100327
15469585, 1065009
15767278, 1065254
11884631, 101355
4863667, 1033743
15743504, 1064132
10592245, 102450
11943068, 101379
15693994, 1065111
11914161, 101376
10871391, 102753
10871403, 102706
15813978, 1074344
11914140, 102757
8558995, 1037032
10756201, 103300
15781495, 1069006
11884642, 101367
16562310, 1037099
4928496, 1034112
2646494, 1035763
10871381, 102743
15566580, 1065053
11861924, 101255
15767286, 1065261
16562272, 1033867
10871400, 102714
15912193, 1074709
10666457, 102614
10592176, 102494
10592191, 102455
15566612, 1065085
15817569, 1074743
9156465, 1043906
11943071, 101396
4864420, 1033728
10606649, 102506
9327631, 1044801
4875613, 1033828
10592257, 102451
11917016, 101851
4884220, 1033862
10592197, 102464
11842112, 100332
11914159, 100781
7739296, 1036973
10666454, 102615
10734199, 102826
11914151, 101409
15817566, 1074753
11373864, 1044359
11960555, 107798
4932887, 1034145
4891829, 1033899
4565931, 1035011
10648799, 102590
16562271, 1033866
2187127, 1036068
15642170, 1064103
10592168, 102454
5325870, 1033583
11861901, 101247
1583973, 1036559
15566611, 1065079
15743505, 1064138
15819604, 1069645
10734211, 102838
11861922, 101228
1435024, 1036637
11960560, 107740
11917018, 101833
15841284, 1062157
11809898, 100289
10871361, 102722
16562322, 1044328
5341035, 1033667
4893622, 1033950
15799708, 1073692
10756195, 103309
15813990, 1074340
10505398, 1044072
11809888, 100283
15469582, 1065031
2682085, 1035940
11842100, 100344
10908357, 102689
15642181, 1064118
7934322, 1036884
5500192, 1034086
11877981, 1044456
15566593, 1065072
10885137, 1044730
10734202, 102812
8558991, 1037028
10871354, 102640
4944604, 1034195
11884625, 101345
7029464, 1058476
5342753, 1033694
10592177, 102418
2682082, 1035936
7643676, 1037007
4867649, 1033773
12617019, 1044763
4890040, 1033894
10592169, 102437
10710439, 102805
5324025, 1033555
10734206, 102833
12617022, 1044766
10829426, 1044254
15642177, 1064113
11918830, 100780
15535843, 1064074
10871360, 102723
5341032, 1033665
15805121, 1074311
5325876, 1033589
16562315, 1044737
7808099, 1036912
10885142, 1044735
10908350, 102680
11914139, 102761
11809883, 100294
11914142, 101391
10606635, 102527
4875194, 1033800
10606645, 102529
4921984, 1034064
11155722, 1044326
11917026, 101844
7643677, 1037008
9536620, 1043941
5330012, 1033610
10592179, 102438
5500190, 1034084
10871387, 102749
11809899, 100310
1753843, 1036421
11884644, 101369
10592248, 102456
15642167, 1064099
11235053, 1044699
15784609, 1069131
15642140, 1064882
15743477, 1065328
15778433, 1067523
10648783, 102573
11983026, 101226
10648786, 102567
4921985, 1034068
15769184, 1065265
11373859, 1044353
15469587, 1065026
8952293, 1037169
11877983, 1044458
11917021, 101841
10648776, 102589
15814812, 1074721
15566600, 1065062
2646497, 1035766
10885123, 1044218
5330085, 1033602
15788751, 1069516
15912203, 1074719
4867646, 1033768
10592252, 102426
15755750, 1062876
11842114, 100328
11861920, 101249
10871406, 102701
4890039, 1033893
15535836, 1064870
11861923, 101254
10592173, 102409
4581972, 1035009
10773097, 105388
1518343, 1036590
10606651, 102530
4899818, 1033983
10592264, 102416
4867648, 1033771
11842123, 100356
11917015, 101829
10773094, 105385
12905919, 1044633
15760843, 1064144
15743468, 1065316
11917017, 101848
4904727, 1034010
8824677, 1037059
10666448, 102609
10908322, 102664
8246647, 1036779
10606666, 102518
None, 1065035
10871394, 102708
11879529, 100787
11922866, 102322
10592253, 102412
15743483, 1065333
11809873, 100298
7739297, 1036974
11882252, 100320
9156466, 1043907
2008121, 1036268
10592218, 102430
4890046, 1033925
15814815, 1074725
11842104, 100351
11936958, 102764
4893627, 1033955
10606668, 102528
12194426, 1044529
15778434, 1067524
15755751, 1062878
15800212, 1072802
15566587, 1065063
5325875, 1033588
11917027, 101850
4885496, 1033861
4934505, 1034172
15535844, 1064080
4595528, 1034986
2646495, 1035764
10592178, 102476
2051848, 1036335
8007752, 1036843
15767280, 1065257
4893623, 1033951
10710416, 102783
15566601, 1065071
10592254, 102462
15743499, 1064129
15469570, 1065016
10756211, 103317
15566613, 1065086
11960559, 107739
10756210, 103316
9327632, 1044802
11861898, 101239
10592256, 102482
14619637, 1044666
10592205, 102391
10592199, 102471
10666446, 102613
15743481, 1065326
16562307, 1036819
11861899, 101233
8558993, 1037030
10885126, 1044147
10908321, 102665
10734204, 102813
4863669, 1033746
8483341, 1036714
10871358, 102728
5331695, 1033643
2405219, 1036000
10592242, 102420
7934321, 1036883
15737064, 1054882
7739295, 1036972
15743500, 1064131
11916458, 102320
11936957, 103665
10885128, 1044149
10592229, 102431
10606676, 102540
10592240, 102479
10756190, 103296
11877982, 1044457
15723116, 1043860
4914689, 1034042
2651822, 1035819
15535850, 1064081
4893628, 1033956
10908320, 102645
4595526, 1034984
10592239, 102434
11945179, 101392
9796577, 1044038
15469580, 1065025
9327629, 1044799
4558179, 1034955
10756187, 103306
15469583, 1065028
11842117, 100329
15841285, 1062160
10592202, 102485
10648788, 102587
4884222, 1033864
2187126, 1036067
15800214, 1072801
10908364, 102678
15760278, 1064852
9624803, 1044003
5324022, 1033552
15693977, 1065103
2008120, 1036272
2405218, 1035999
15469590, 1065037
11943070, 103662
10648795, 102579
1518340, 1036587
15767285, 1065260
11884634, 101364
7934319, 1036881
5341036, 1033668
15566608, 1065075
10592269, 102441
10710418, 102782
1518344, 1036591
10592189, 102488
10734209, 102836
2008119, 1036267
10756206, 103312
2214950, 1036143
11934351, 103666
15535841, 1064876
15566591, 1065070
4945333, 1034197
9536624, 1043969
10885147, 1044183
10606634, 102526
11931673, 103663
11914158, 102324
15736975, 1043859
15737063, 1054881
10756194, 103298
10637338, 102555
15693968, 1065097
11809895, 100303
15693979, 1065117
11964189, 101380
15760269, 1064853
16562299, 1036147
15800207, 1072807
4890044, 1033923
8145608, 1036810
2214949, 1036142
15826219, 1069649
15469569, 1065017
10592235, 102472
15642132, 1064878
11482285, 1044387
15824059, 1075921
15757363, 1064850
5341041, 1033673
11842101, 100343
12194428, 1044533
15743487, 1065337
15642128, 1064900
10592275, 102495
10756208, 103314
1886432, 1036485
10756182, 103291
10637325, 102563
15824062, 1075924
4875193, 1033799
10592219, 102402
11955288, 103672
15912187, 1074507
7643675, 1037006
11842099, 100350
10592250, 102460
2405221, 1036002
10592215, 102405
15767282, 1065255
15642134, 1064895
4899813, 1033978
5324028, 1033558
4875191, 1033797
10773071, 105380
15693963, 1065107
8246643, 1036775
15824061, 1075923
15743469, 1065313
11914155, 101390
10885140, 1044733
10606652, 102532
10871392, 102754
10637319, 102558
2008123, 1036270
4595521, 1034979
15642174, 1064106
4864421, 1033729
11842103, 100335
11879527, 100324
10666450, 102607
15799709, 1073693
4921981, 1034061
15800213, 1072799
10592213, 102480
15743494, 1065341
10606642, 102507
15752064, 1059451
11809901, 100312
7877407, 1036941
4899815, 1033980
5330007, 1033604
10606665, 102502
10592223, 102415
10871389, 102751
5331692, 1033639
12024808, 1044495
4867652, 1033776
15743507, 1064140
4904733, 1034017
2651823, 1035820
11929613, 100785
15566582, 1065055
10908367, 102693
10908328, 102653
10871404, 102711
2008122, 1036269
10592180, 102475
7934320, 1036882
10710434, 102800
4558182, 1034963
8483342, 1036715
9796576, 1044037
16562298, 1036074
10756189, 103299
11809876, 100309
15760270, 1064854
11373863, 1044357
15805122, 1074308
15566603, 1065050
10756202, 103301
10666464, 102602
4928500, 1034118
15642172, 1064102
1435021, 1036633
10666453, 102623
5330011, 1033608
11861917, 101231
15642147, 1064885
16562313, 1044075
10756186, 103271
10606644, 102523
10908363, 102676
16562312, 1043974
10756209, 103315
10637340, 102565
15841283, 1062147
10773078, 105368
11914126, 101406
8007754, 1036845
12617020, 1044764
10885127, 1044148
4595523, 1034981
15469574, 1065020
4558438, 1034929
4932885, 1034142
10885122, 1044217
15469588, 1065030
10885141, 1044734
15788750, 1069514
15642129, 1064880
15642158, 1064104
11884627, 101354
10606650, 102516
10592267, 102436
10606653, 102503
15800210, 1072810
15814817, 1074726
10710433, 102785
10908319, 102658
4558439, 1034930
11917011, 101842
11842113, 100342
4890047, 1033926
15912192, 1074708
10885135, 1044112
10606638, 102525
2651821, 1035818
11943072, 107841
6272196, 1058473
10606659, 102510
10871401, 102697
10710428, 102798
10592209, 102491
2187129, 1036070
5769456, 1033898
10756191, 103289
10734200, 102820
10734205, 102832
4904728, 1034012
15767275, 1065262
4915796, 1034040
11861926, 101257
11861911, 101244
11235054, 1044700
15566596, 1065068
2651825, 1035822
2682084, 1035938
10592208, 102422
14619635, 1044664
16562304, 1036672
10637331, 102556
10885129, 1044150
1435018, 1036630
10710423, 102786
10592190, 102389
11884641, 101363
8757719, 1037130
15743475, 1065319
15535842, 1064073
4899814, 1033979
4875609, 1033824
10734189, 102824
15788747, 1069515
10666465, 102622
15535851, 1064084
15736979, 1044833
4893621, 1033949
4866036, 1033748
15642145, 1064883
10592244, 102384
15800215, 1072803
15469591, 1065036
12408096, 1044565
10871363, 102738
4904734, 1034018
10592187, 102388
10871380, 102742
5324027, 1033557
4595525, 1034983
16562325, 1044501
10637330, 102550
4261568, 1034962
10648790, 102572
